date,equity
2024-01-01,1.0055671415301124
2024-01-02,1.0047801414339868
2024-01-03,1.0118908553280268
2024-01-04,1.027909389682132
2024-01-05,1.0261192507909025
2024-01-08,1.0243323979529055
2024-01-09,1.0411233858935436
2024-01-10,1.0497380023617593
2024-01-11,1.0454395941226626
2024-01-12,1.0517389953966731
2024-01-15,1.047496094207035
2024-01-16,1.0432460908853507
2024-01-17,1.046396300479412
2024-01-18,1.027003644561797
2024-01-19,1.0099048777429287
2024-01-22,1.0048322514848296
2024-01-23,0.9952578970855251
2024-01-24,0.9989826232178116
2024-01-25,0.9905110100626512
2024-01-26,0.9771162930114404
2024-01-29,0.9920236557067015
2024-01-30,0.9903791155903197
2024-01-31,0.9916421282960363
2024-02-01,0.9781087103363876
2024-02-02,0.973370920716442
2024-02-05,0.9750346315016134
2024-02-06,0.9643970662942876
2024-02-07,0.9685989252011155
2024-02-08,0.9633623046613405
2024-02-09,0.9611302544135758
2024-02-12,0.9559237482732802
2024-02-13,0.9742036695720503
2024-02-14,0.9746567013151061
2024-02-15,0.9649324448862843
2024-02-16,0.9734484070838609
2024-02-19,0.9621481930644838
2024-02-20,0.9647350592856303
2024-02-21,0.9464082755897874
2024-02-22,0.9344060578731375
2024-02-23,0.9368061848214263
2024-02-26,0.9442862691265553
2024-02-27,0.9464710480369464
2024-02-28,0.9459443531554118
2024-02-29,0.9436636463617359
2024-03-01,0.9302775700229916
2024-03-04,0.9241391873551998
2024-03-05,0.9204367274730223
2024-03-06,0.9307191307339054
2024-03-07,0.93447568337006
2024-03-08,0.9185611872401676
2024-03-11,0.9220892335094396
2024-03-12,0.9190916848016738
2024-03-13,0.9134216059951495
2024-03-14,0.9195568423397683
2024-03-15,0.9295892030987741
2024-03-18,0.938804036058543
2024-03-19,0.9314887105008535
2024-03-20,0.9291673253546284
2024-03-21,0.9328028173152917
2024-03-22,0.9424624114356603
2024-03-25,0.9385118518055466
2024-03-26,0.9373325274166991
2024-03-27,0.9275248893596036
2024-03-28,0.916986290126703
2024-03-29,0.924987232295873
2024-04-01,0.9380872717388165
2024-04-02,0.9379746063169511
2024-04-03,0.9479502748290051
2024-04-04,0.9519471746872222
2024-04-05,0.9463771437147219
2024-04-08,0.9503651354098719
2024-04-09,0.9655523177886656
2024-04-10,0.9657857300283408
2024-04-11,0.9814763066200032
2024-04-12,0.9563530149134969
2024-04-15,0.9647871161026871
2024-04-16,0.9662058072716558
2024-04-17,0.9638965043716485
2024-04-18,0.9653593211916814
2024-04-19,0.9467513550021883
2024-04-22,0.9452396592405291
2024-04-23,0.9491823726901363
2024-04-24,0.9637797918734741
2024-04-25,0.9593630761175782
2024-04-26,0.9521823048643189
2024-04-29,0.9479759724648151
2024-04-30,0.9572225501755439
2024-05-01,0.960943763461264
2024-05-02,0.9564296320799417
2024-05-03,0.961912531681302
2024-05-06,0.9634234803129387
2024-05-07,0.9733336876807952
2024-05-08,0.9670843686252901
2024-05-09,0.9644958498448162
2024-05-10,0.9612926804908603
2024-05-13,0.947800794024871
2024-05-14,0.9511761048385726
2024-05-15,0.9542299058708722
2024-05-16,0.9548512379469009
2024-05-17,0.9531841905425722
2024-05-20,0.9402650109061081
2024-05-21,0.936873989122676
2024-05-22,0.9342253103538628
2024-05-23,0.927290768231791
2024-05-24,0.9263515551779742
2024-05-27,0.9306502975068923
2024-05-28,0.9487624823865454
2024-05-29,0.9509880686666968
2024-05-30,0.9540079349944748
2024-05-31,0.9538701198117829
2024-06-03,0.9361398565933831
2024-06-04,0.9364533335517314
2024-06-05,0.9375792333606605
2024-06-06,0.9612366274147335
2024-06-07,0.9599643253408578
2024-06-10,0.9634350508464786
2024-06-11,0.9636786865208771
2024-06-12,0.9529945925701997
2024-06-13,0.9644574289507286
2024-06-14,0.9722881774025812
2024-06-17,0.9805626604095998
2024-06-18,0.9722338841856791
2024-06-19,0.9864556661325403
2024-06-20,0.9732189002925662
2024-06-21,0.9795142357873137
2024-06-24,1.001557769012199
2024-06-25,0.992237910154372
2024-06-26,0.9872142321430025
2024-06-27,0.9887903331409583
2024-06-28,0.9844052887432237
2024-07-01,0.9697311190904475
2024-07-02,0.97097783426477
2024-07-03,0.961245687372477
2024-07-04,0.9663748216001036
2024-07-05,0.9580695621897386
2024-07-08,0.9734938536954321
2024-07-09,0.966453027347889
2024-07-10,0.9639203258910054
2024-07-11,0.9723403358993893
2024-07-12,0.9609555498720493
2024-07-15,0.9637179120672863
2024-07-16,0.9768933116738361
2024-07-17,0.9617760514561334
2024-07-18,0.9641288813212502
2024-07-19,0.9672129637269766
2024-07-22,0.9753551836744256
2024-07-23,0.9638757339065833
2024-07-24,0.9517264984766433
2024-07-25,0.9572649905622692
2024-07-26,0.9606822798608037
2024-07-29,0.9636651296543113
2024-07-30,0.967581929319338
2024-07-31,0.9615826821560319
2024-08-01,0.9643929430958927
2024-08-02,0.9677979491123994
2024-08-05,0.9614651495087523
2024-08-06,0.9799808002915316
2024-08-07,0.9852122604221025
2024-08-08,0.974066519665078
2024-08-09,0.981046228462232
2024-08-12,0.9720727784340315
2024-08-13,0.9803070572773177
2024-08-14,0.9922530357379967
2024-08-15,0.9847051423418297
2024-08-16,0.9947823797119973
2024-08-19,0.9994855210678008
2024-08-20,1.008301584654053
2024-08-21,1.0280319593065521
2024-08-22,1.0261261102252863
2024-08-23,1.0190075023067386
2024-08-26,1.0105546880361376
2024-08-27,1.00291681176876
